"stndr_name","Alpha.3.code","date","Latitude..average.","Longitude..average."
"Gilberto Gonçalves Pereira Filho","PER","30/07/1963",-10,-76
"Gilberto Gonçalves Pereira Filho","GBR","21/07/1976",54,-2
"Gilberto Gonçalves Pereira Filho","PRT","02/01/1977",39.5,-8
"Cândido da Costa Aragão","FRA","17/01/1977",46,2
"Desconhecido [ver observações especiais]","FRA","17/01/1977",46,2
"Augusto Boal","PRT","24/07/1977",39.5,-8
"Lourivaldo Nunes Dourado","PRT","07/12/1977",39.5,-8
"Domingos Fernandes","PRT","01/03/1977",39.5,-8
"Moema Correia San Thiago","PRT","14/02/1977",39.5,-8
"Almir Dutton Ferreira","PRT","27/12/1977",39.5,-8
"Pedro Pires","PRT","21/01/1977",39.5,-8
"Cândido da Costa Aragão","PRT","21/01/1977",39.5,-8
"Carlos Galeão Camacho","PRT","21/01/1977",39.5,-8
"Otelo Saraiva de Carvalho","PRT","21/01/1977",39.5,-8
"Antonio Alva Rosa Coutinho","PRT","21/01/1977",39.5,-8
"Correia Jesuíno","PRT","21/01/1977",39.5,-8
"Vítor Crespo","PRT","21/01/1977",39.5,-8
"Martins Guerreiro","PRT","21/01/1977",39.5,-8
"Begonha","PRT","21/01/1977",39.5,-8
"Serrano","PRT","21/01/1977",39.5,-8
"Antonio Marcelo Fernandes","PRT","11/03/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","11/03/1977",39.5,-8
"Carlos Alberto da Fontoura","PRT","11/03/1977",39.5,-8
"Luisa Dias Amado Carvalho","PRT","07/02/1977",39.5,-8
"Rui Luis Gomes","PRT","07/02/1977",39.5,-8
"Ramon Machado de La Feria","PRT","07/02/1977",39.5,-8
"Alcina Bastos","PRT","07/02/1977",39.5,-8
"João Faria Borda","PRT","07/02/1977",39.5,-8
"Cecilia Simões Areosa Feio","PRT","07/02/1977",39.5,-8
"Fernando Piteira Santos","PRT","07/02/1977",39.5,-8
"José Maria do Rosário","PRT","07/02/1977",39.5,-8
"Levy Batista","PRT","07/02/1977",39.5,-8
"Manuel Alpedrinha","PRT","07/02/1977",39.5,-8
"Mario Ruivo","PRT","07/02/1977",39.5,-8
"Vasco dos Santos","PRT","07/02/1977",39.5,-8
"Hélio Sucena","PRT","07/02/1977",39.5,-8
"Ludgero Pinto Basto","PRT","07/02/1977",39.5,-8
"Tomaz Aquino","PRT","07/02/1977",39.5,-8
"Fernando Santos","PRT","07/02/1977",39.5,-8
"Hortense Lucas","PRT","07/02/1977",39.5,-8
"João Simões","PRT","07/02/1977",39.5,-8
"Cândido da Costa Aragão","ESP","11/02/1977",40,-4
"Aldalina Bobadilla","ESP","11/02/1977",40,-4
"Carlos Galeão Camacho","ESP","11/02/1977",40,-4
"Macaísta Malheiros","BGR","24/02/1977",43,25
"José Firmino Filipe das Neves","BGR","12/02/1977",43,25
"Amarino Sabino","BGR","08/02/1977",43,25
"Cândido da Costa Aragão","PRT","12/01/1977",39.5,-8
"Domingos Ferreira","PRT","04/01/1977",39.5,-8
"Carlos Figueiredo de Sá","PRT","25/01/1977",39.5,-8
"Carlos Galeão Camacho","PRT","26/01/1977",39.5,-8
"Carlos Alberto Taylhardat","PRT","23/01/1977",39.5,-8
"Cândido da Costa Aragão","ESP","11/02/1977",40,-4
"Desconhecido [ver observações especiais]","ESP","11/02/1977",40,-4
"Maria da Paz Campos Lima","PRT","16/02/1977",39.5,-8
"Antônio Mendes","PRT","16/02/1977",39.5,-8
"José Simões","PRT","16/02/1977",39.5,-8
"João Farinha","PRT","16/02/1977",39.5,-8
"Armando da Silva Carvalho","PRT","16/02/1977",39.5,-8
"Joinet","FRA","17/02/1977",46,2
"Stasi","FRA","17/02/1977",46,2
"Fernando Almeida","PRT","25/02/1977",39.5,-8
"Carlos Candal","PRT","25/02/1977",39.5,-8
"Fernando Piteira Santos","PRT","25/02/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","25/02/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","25/02/1977",39.5,-8
"Antonio Brandão","PRT","25/02/1977",39.5,-8
"Carlos Cabral Fernandes","PRT","25/02/1977",39.5,-8
"Adelino Fortunato","PRT","25/02/1977",39.5,-8
"Antonio Gomes","PRT","25/02/1977",39.5,-8
"Manuel Resende","PRT","25/02/1977",39.5,-8
"Ana Campos","PRT","25/02/1977",39.5,-8
"Heitor de Sousa","PRT","25/02/1977",39.5,-8
"Francisco Louça","PRT","25/02/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","25/02/1977",39.5,-8
"Jordi Jaurnaudreu","PRT","25/02/1977",39.5,-8
"Augusto Boal","PRT","24/02/1977",39.5,-8
"David Mourão Ferreira","PRT","24/02/1977",39.5,-8
"Idália Martins","PRT","02/03/1977",39.5,-8
"Carolina Mega","PRT","02/03/1977",39.5,-8
"Irene Portela","PRT","02/03/1977",39.5,-8
"Aurora Pereira","PRT","02/03/1977",39.5,-8
"Maria da Saúde","PRT","02/03/1977",39.5,-8
"Fernanda Caldeira","PRT","02/03/1977",39.5,-8
"José Cademartori Invernizzi","PRT","02/03/1977",39.5,-8
"Vasco da Gama Fernandes","PRT","02/03/1977",39.5,-8
"Salgado Zenha","PRT","02/03/1977",39.5,-8
"Carlos Brito","PRT","02/03/1977",39.5,-8
"Fernando Piteira Santos","PRT","16/02/1977",39.5,-8
"Antonio Macedo","PRT","16/02/1977",39.5,-8
"Carlos Aboin Inglês","PRT","16/02/1977",39.5,-8
"Alcina Bastos","PRT","16/02/1977",39.5,-8
"Antonio Dias Lourenço","PRT","16/02/1977",39.5,-8
"Carlos Lage","PRT","16/02/1977",39.5,-8
"Edmundo Pedro","PRT","16/02/1977",39.5,-8
"Lyon de Castro","PRT","16/02/1977",39.5,-8
"Francisco Miguel","PRT","16/02/1977",39.5,-8
"Margarida Tengarrinha","PRT","16/02/1977",39.5,-8
"Gualter Basílio","PRT","16/02/1977",39.5,-8
"Manuel Alpedrinha","PRT","16/02/1977",39.5,-8
"Ramon Machado de La Feria","PRT","16/02/1977",39.5,-8
"Octavio Pato","PRT","18/02/1977",39.5,-8
"Camilo Francisco Menezes dos Reis","PRT","10/03/1977",39.5,-8
"Carlos Candal","PRT","05/03/1977",39.5,-8
"Pedro Borges","PRT","05/03/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","05/03/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","05/03/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","05/03/1977",39.5,-8
"Antonio Neto Brandão","PRT","05/03/1977",39.5,-8
"Álvaro Rana","PRT","07/03/1977",39.5,-8
"Adelino Gomes","PRT","09/03/1977",39.5,-8
"Manuel Lopes","PRT","09/03/1977",39.5,-8
"Antonio Rosas","PRT","09/03/1977",39.5,-8
"José Afonso","PRT","09/03/1977",39.5,-8
"José Mário Branco","PRT","09/03/1977",39.5,-8
"Luis Moita","PRT","09/03/1977",39.5,-8
"Acácio Barreiros","PRT","09/03/1977",39.5,-8
"Nuno Teotonio Pereira","PRT","09/03/1977",39.5,-8
"Amadeu Lopes Sabino","PRT","09/03/1977",39.5,-8
"Luis Salgado de Matos","PRT","09/03/1977",39.5,-8
"Oliveira Sá","PRT","12/03/1977",39.5,-8
"A. Silva Graça","PRT","12/03/1977",39.5,-8
"Manuela Batalha","PRT","12/03/1977",39.5,-8
"Marinela Coelho","PRT","12/03/1977",39.5,-8
"Rui Carneiro","PRT","12/03/1977",39.5,-8
"Lindim Ramos","PRT","12/03/1977",39.5,-8
"Anselmo Aníbal","PRT","12/03/1977",39.5,-8
"Domingos Abrantes","PRT","13/03/1977",39.5,-8
"Santos Simões","PRT","12/03/1977",39.5,-8
"Ramires Fernandes","PRT","12/03/1977",39.5,-8
"José Tengarrinha","PRT","12/03/1977",39.5,-8
"Antonio Galhordas","PRT","12/03/1977",39.5,-8
"Blasco Hugo Fernandes","PRT","12/03/1977",39.5,-8
"José Barata Moura","PRT","13/03/1977",39.5,-8
"Maria Antonia Palla","PRT","13/03/1977",39.5,-8
"Antonio Fiadeiro","PRT","13/03/1977",39.5,-8
"Maria José Paixão","PRT","13/03/1977",39.5,-8
"Clara Meneses","PRT","13/03/1977",39.5,-8
"Olga Fernandes","PRT","13/03/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","13/03/1977",39.5,-8
"Margarida Mira","PRT","13/03/1977",39.5,-8
"Mariana Carma","PRT","13/03/1977",39.5,-8
"Maria Leopoldina Torres","PRT","13/03/1977",39.5,-8
"Cristina Moreno","PRT","13/03/1977",39.5,-8
"Estela Piteira Santos","PRT","13/03/1977",39.5,-8
"Cecilia Simões Areosa Feio","PRT","13/03/1977",39.5,-8
"Alice Rocha","PRT","13/03/1977",39.5,-8
"Luisa Amorim","PRT","13/03/1977",39.5,-8
"Luísa Machado","PRT","13/03/1977",39.5,-8
"Maria Isabel Aboim Inglês","PRT","13/03/1977",39.5,-8
"Luísa Costa Dias","PRT","13/03/1977",39.5,-8
"Lurdes Machado","PRT","13/03/1977",39.5,-8
"Laura Lopes","PRT","13/03/1977",39.5,-8
"Carolina Mega","PRT","13/03/1977",39.5,-8
"Carlos Galeão Camacho","VEN","15/02/1977",8,-66
"Carlos Galeão Camacho","VEN","15/02/1977",8,-66
"Cândido da Costa Aragão","VEN","25/02/1977",8,-66
"Cândido da Costa Aragão","VEN","25/02/1977",8,-66
"Carlos Galeão Camacho","VEN","25/02/1977",8,-66
"Carlos Galeão Camacho","VEN","25/02/1977",8,-66
"Desconhecido [ver observações especiais]","VEN","25/02/1977",8,-66
"Desconhecido [ver observações especiais]","VEN","25/02/1977",8,-66
"Carlos Andrés Perez Rodriguez","VEN","28/02/1977",8,-66
"Carlos Andrés Perez Rodriguez","VEN","28/02/1977",8,-66
"Carmen Lazo Carrera","VEN","14/04/1977",8,-66
"Carmen Lazo Carrera","VEN","14/04/1977",8,-66
"Miguel Ángel Morales","VEN","14/04/1977",8,-66
"Miguel Ángel Morales","VEN","14/04/1977",8,-66
"Juan Araya","PRT","14/04/1977",39.5,-8
"Oscar Valles Pires","PRT","14/04/1977",39.5,-8
"Milharai","CUB","14/04/1977",21.5,-80
"Carmen Lazo Carrera","VEN","14/04/1977",8,-66
"Carmen Lazo Carrera","VEN","14/04/1977",8,-66
"Desconhecido [ver observações especiais]","CUB","14/04/1977",21.5,-80
"Claudio Vidal Lazo","CUB","14/04/1977",21.5,-80
"Miguel Ángel Morales","CUB","14/04/1977",21.5,-80
"Desconhecido [ver observações especiais]","VEN","14/04/1977",8,-66
"Desconhecido [ver observações especiais]","VEN","14/04/1977",8,-66
"Carmen Lazo Carrera","VEN","14/04/1977",8,-66
"Carmen Lazo Carrera","VEN","14/04/1977",8,-66
"Patrício Jiron","VEN","14/04/1977",8,-66
"Patrício Jiron","VEN","14/04/1977",8,-66
"Aniceto Rodriguez","VEN","14/04/1977",8,-66
"Aniceto Rodriguez","VEN","14/04/1977",8,-66
"Flávio Aristides de Freitas Tavares","URY","25/03/1977",-33,-56
"Carlos Olavo da Cunha Pereira","URY","25/03/1977",-33,-56
"Luis Vicente Queirolo","URY","22/03/1977",-33,-56
"Esteban Cristi","URY","22/03/1977",-33,-56
"Eduardo Zubia","URY","22/03/1977",-33,-56
"Manuel de Oliveira Freitas","SUN","19/03/1977",NA,NA
"Augusto Boal","PRT","27/04/1976",39.5,-8
"Rodolfo Konder","CAN","31/01/1977",60,-95
"Oscar Lopes","PRT","26/03/1977",39.5,-8
"Luis Francisco Rebello","PRT","26/03/1977",39.5,-8
"César Abel","PRT","26/03/1977",39.5,-8
"Alberto Viegas","PRT","26/03/1977",39.5,-8
"Maria Paula das Dores Fonseca da Conceição Flores","PRT","28/03/1977",39.5,-8
"Ely Suhany Rodrigues","PRT","28/03/1977",39.5,-8
"Álvaro Augusto Veiga de Oliveira","PRT","25/03/1977",39.5,-8
"Soares Martins","PRT","22/01/1977",39.5,-8
"Sean Macbride","PRT","22/01/1977",39.5,-8
"Hussain Abdulrazzak","PRT","22/01/1977",39.5,-8
"Reginald September","PRT","22/01/1977",39.5,-8
"Phibion Makoni","PRT","22/01/1977",39.5,-8
"Peter Katjvivi","PRT","22/01/1977",39.5,-8
"Vasco de Castro","PRT","22/01/1977",39.5,-8
"Carlos Candal","PRT","22/01/1977",39.5,-8
"João Gomes","EGY","30/03/1977",27,30
"Silas Cerqueira","EGY","27/03/1977",27,30
"José Manuel Galvão Teles","EGY","24/03/1977",27,30
"Frederick Wills","GUY","21/04/1977",5,-59
"Desconhecido [ver observações especiais]","GUY","21/04/1977",5,-59
"Alberto Conrado","GUY","20/04/1977",5,-59
"Esteban Cristi","URY","02/03/1977",-33,-56
"Oscar Rachetti","URY","13/03/1977",-33,-56
"Daniel Novas Torres","ARG","03/03/1977",-34,-64
"Miguel Poradowski","CHL","13/11/1977",-30,-71
"Jorge Rafael Videla","ARG","20/04/1977",-34,-64
"Carlos Alberto Martinez","ARG","20/04/1977",-34,-64
"Luciano Adolfo Jáuregui","ARG","20/04/1977",-34,-64
"Roberto Eduardo Vila","ARG","20/04/1977",-34,-64
"Nuno Martins","PRT","17/04/1977",39.5,-8
"Augusto Boal","PRT","25/04/1974",39.5,-8
"João Martins","PRT","09/04/1977",39.5,-8
"Alberto Lopes","PRT","09/04/1977",39.5,-8
"Ferreira dos Santos","PRT","09/04/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","01/05/1977",39.5,-8
"Vasco Gonçalves","FRA","28/04/1977",46,2
"Otelo Saraiva de Carvalho","FRA","28/04/1977",46,2
"Lopes Cardoso","FRA","28/04/1977",46,2
"Augusto Boal","FRA","28/04/1977",46,2
"João Paulo Guerra","PRT","18/04/1977",39.5,-8
"Rui Pedro","PRT","18/04/1977",39.5,-8
"Luis Filipe Costa","PRT","18/04/1977",39.5,-8
"Ary dos Santos","PRT","18/04/1977",39.5,-8
"Carlos Paredes","PRT","18/04/1977",39.5,-8
"Ursula Machado Pulquério (conhecida como Luísa Basto)","PRT","18/04/1977",39.5,-8
"Paulo de Carvalho","PRT","18/04/1977",39.5,-8
"Fernando Tordo","PRT","18/04/1977",39.5,-8
"José Carlos Mendes Soares","PRT","18/04/1977",39.5,-8
"Samuel","PRT","18/04/1977",39.5,-8
"José Jorge Letria","PRT","18/04/1977",39.5,-8
"José Manuel Osório","PRT","18/04/1977",39.5,-8
"Júlia Babo","PRT","18/04/1977",39.5,-8
"Fernanda Piçarra","PRT","18/04/1977",39.5,-8
"Edmundo Santos","PRT","18/04/1977",39.5,-8
"Augusto Boal","PRT","26/06/1976",39.5,-8
"Ernesto Geisel","BRA","01/05/1977",-10,-55
"Pedro Ventura Felipe de Araújo Pomar","BRA","17/09/1976",-10,-55
"Angelo Arroyo","BRA","17/06/1976",-10,-55
"João Batista Franco Drummond","BRA","17/06/1976",-10,-55
"Casaldáliga","ARG","16/07/1974",-34,-64
"Diego Ramiro Guelar","BRA","12/02/1977",-10,-55
"Desconhecido [ver observações especiais]","BRA","07/02/1977",-10,-55
"Desconhecido [ver observações especiais]","BRA","10/02/1977",-10,-55
"Paulo Cavalcante Valente","URY","30/01/1977",-33,-56
"Jimmy Carter","USA","18/04/1977",38,-97
"Edward Kennedy","USA","25/07/1977",38,-97
"Therezinha Zerbine","BRA","23/10/1977",-10,-55
"Paulo Cavalcante Valente","URY","07/02/1977",-33,-56
"Guarunho [ou Guaragna]","BRA","30/09/1977",-10,-55
"Paulo Cavalcante Valente","URY","02/04/1977",-33,-56
"Patricia Derian","URY","02/04/1977",-33,-56
"Wilson Ferreira Aldunates","USA","26/04/1977",38,-97
"Glauco Segovia","USA","20/02/1977",38,-97
"José Lorenzo Batlle Cherviere","USA","17/04/1977",38,-97
"Rodney Arismendi","SUN","14/11/1977",NA,NA
"Rafael Pizani","VEN","15/08/1977",8,-66
"Rafael Pizani","VEN","15/08/1977",8,-66
"Carmen Lazo Carrera","VEN","15/11/1977",8,-66
"Carmen Lazo Carrera","VEN","15/11/1977",8,-66
"Gregório Bezerra","PRT","23/06/1977",39.5,-8
"Luís Carlos Prestes","PRT","22/06/1977",39.5,-8
"Sérgio Vilarigues","PRT","22/06/1977",39.5,-8
"Albano Nunes","PRT","22/06/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","12/08/1977",39.5,-8
"Henrique de Barros","PRT","26/07/1977",39.5,-8
"Seabra Dinis","PRT","15/05/1977",39.5,-8
"Desconhecido [ver observações especiais]","PRT","18/02/1977",39.5,-8
"Heduíno Gomes Vilar","CHN","15/04/1977",35,105
"José dos Santos","CHN","08/04/1977",35,105
"Ana Faria","CHN","13/04/1977",35,105
"Rodolfo Konder","PRT","13/04/1977",39.5,-8
"Miguel Trefaut Urbano Rodrigues","PRT","21/06/1977",39.5,-8
"Bena Vitório","BRA","29/08/1968",-10,-55
"Augusto Montesinos Hurtado","ARG","11/05/1977",-34,-64
"Márcio Moreira Alves","PRT","06/07/1977",39.5,-8
"Flávio Koutzi","ARG","03/05/1975",-34,-64
"Lopes Cardoso","PRT","21/08/1977",39.5,-8
"Fernando Piteira Santos","PRT","19/03/1977",39.5,-8
"Antônio Reis","PRT","28/08/1977",39.5,-8
"Eugenia Pereira de Moura","PRT","02/03/1977",39.5,-8
"Alberto Arons de Carvalho","PRT","25/11/1977",39.5,-8
"Bento Domingues","PRT","01/03/1977",39.5,-8
"Jaime Gama","PRT","31/02/1977",39.5,-8
"Zilah Branco","PRT","14/06/1977",39.5,-8
"Olga Shtandier","PRT","01/05/1977",39.5,-8
"Manuel Sanchez Figarola","PRT","01/05/1977",39.5,-8
"Serafim Aliaga","PRT","01/05/1977",39.5,-8
"Izequiel Custódio","PRT","01/05/1977",39.5,-8
"Manuel Sanchez Figarola","PRT","01/05/1977",39.5,-8
"Olga Shtandier","PRT","01/05/1977",39.5,-8
"Ernesto de Melo e Castro","BGR","07/06/1977",43,25
"Hervé Bazin","BGR","07/06/1977",43,25
"Konstantin Semenov","BGR","07/06/1977",43,25
"Erskine Caldwel","BGR","07/06/1977",43,25
"James Aldrige","BGR","07/06/1977",43,25
"Ana Maria Matute","BGR","07/06/1977",43,25
"Fernando Namora","BGR","07/06/1977",43,25
"Urbano Tavares Rodrigues","BGR","07/06/1977",43,25
"Egito Gonçalves","BGR","07/06/1977",43,25
"António Jorge Alexandres","AGO","27/05/1977",-12.5,18.5
"Virgílio Dinis Frutuoso","AGO","27/05/1977",-12.5,18.5
"Manuel Monteiro","AGO","27/05/1977",-12.5,18.5
"Maria do Rosário Abrantes Trindade","AGO","27/05/1977",-12.5,18.5
"Ivone Alves de Almeida Barbas do Amaral","AGO","27/05/1977",-12.5,18.5
"Sousa Fernandes","AGO","27/05/1977",-12.5,18.5
"António Luís da Conceição Luz","AGO","27/05/1977",-12.5,18.5
"Maria Laura Ferreira Lourenço","AGO","27/05/1977",-12.5,18.5
"Feslisberto Lemos","AGO","27/05/1977",-12.5,18.5
"Maria Lúcia Lepecki","PRT","06/06/1977",39.5,-8
"Costa Gomes","BGR","05/05/1977",43,25
"Carlos Candal","BGR","05/05/1977",43,25
"Luiz Azevedo","BGR","05/05/1977",43,25
"Rui Grácio","BGR","05/05/1977",43,25
"Rui Polônio de Sampaio","BGR","05/05/1977",43,25
"Silas Cerqueira","BGR","05/05/1977",43,25
"Francisco Loureiro","BGR","05/05/1977",43,25
"Maria Armanda Passos","BGR","05/05/1977",43,25
"Eduardo Barbieri","BGR","05/05/1977",43,25
"Orlando Cardoso","BGR","05/05/1977",43,25
"Natalia Vizeu","BGR","05/05/1977",43,25
"Marcelo Dias","PRT","16/05/1977",39.5,-8
"Joaquim Cabral","LTU","23/06/1977",56,24
"Maria Vitalina de Vidal Matos","LTU","23/06/1977",56,24
"D. Maria do Rosário Rocha e Melo","LTU","23/06/1977",56,24
"Cândido da Costa Aragão","VEN","29/08/1977",8,-66
"Cândido da Costa Aragão","VEN","29/08/1977",8,-66
"Cândido da Costa Aragão","VEN","01/10/1977",8,-66
"Cândido da Costa Aragão","VEN","01/10/1977",8,-66
"Desconhecido [ver observações especiais]","ARG","11/07/1977",-34,-64
"Cândido da Costa Aragão","VEN","19/08/1977",8,-66
"Cândido da Costa Aragão","VEN","19/08/1977",8,-66
"Cândido da Costa Aragão","VEN","13/12/1977",8,-66
"Cândido da Costa Aragão","VEN","13/12/1977",8,-66
"Wolfgang Larrazabal","VEN","23/04/1977",8,-66
"Wolfgang Larrazabal","VEN","23/04/1977",8,-66
"Augusto Pinochet","CHE","02/04/1977",47,8
"Nilo Flody","CHE","05/03/1977",47,8
"Jaime Guzman","CHE","02/03/1977",47,8
"Desconhecido [ver observações especiais]","CHE","15/10/1977",47,8
"Cândido da Costa Aragão","VEN","03/08/1977",8,-66
"Cândido da Costa Aragão","VEN","03/08/1977",8,-66
"Casaldáliga","BRA","28/09/1977",-10,-55
"Cândido da Costa Aragão","VEN","25/08/1977",8,-66
"Cândido da Costa Aragão","VEN","25/08/1977",8,-66
"Abdelkader Marquez","GUY","24/03/1977",5,-59
"Frederick Wills","GUY","30/09/1977",5,-59
"Desconhecido [ver observações especiais]","GUY","23/03/1977",5,-59
"Paulo Cavalcante Valente","URY","27/09/1977",-33,-56
"Gregório Alvarez","URY","30/03/1977",-33,-56
"Julio Cesar Vadora Rozier","URY","28/09/1977",-33,-56
"Esteban Cristi","URY","22/09/1977",-33,-56
"Amauri Prantl","URY","27/08/1977",-33,-56
"Esteban Cristi","URY","14/05/1977",-33,-56
"Gregório Alvarez","URY","14/07/1977",-33,-56
"Amauri Prantl","URY","08/07/1977",-33,-56
"Carlos Conde","PRY","01/07/1977",-23,-58
"Roberto Codas","PRY","12/06/1977",-23,-58
"Julio Berberis","PRY","29/07/1977",-23,-58
"Arturo Ossorio Arana","PRY","29/07/1977",-23,-58
"Pedro Celso Uchoa Cavalcanti Neto","PRT","21/07/1977",39.5,-8
"Roberto Antonio Francisco Victor de Almeida","PRT","16/07/1977",39.5,-8
"Rodolfo Konder","PRT","04/06/1977",39.5,-8
"Paulo Cannabrava","CRI","03/04/1977",10,-84
"Paulo Cannabrava","PAN","11/04/1977",9,-80
"Abrahan Gorfinlel","URY","14/10/1977",-33,-56
"Monica Benevidez","SUN","31/03/1977",NA,NA
"Eduardo Vieira","SUN","01/07/1977",NA,NA
"Ricardo Saxlund","SUN","12/04/1977",NA,NA
"Enrique Rodriguez","ITA","02/08/1977",42.8333,12.8333
"Ricardo Pajetta","ITA","10/11/1977",42.8333,12.8333
"Liber Seregni","URY","17/07/1977",-33,-56
"Victor Licandro","URY","13/08/1977",-33,-56
"Carlos Zufriategui","URY","23/08/1977",-33,-56
"Oscar Petrides","URY","18/07/1977",-33,-56
"Hugo Frigerio Herran","URY","10/03/1977",-33,-56
"Pedro Montañez","URY","04/05/1977",-33,-56
"Pedro Aguerre","URY","12/04/1977",-33,-56
"Ariel Gerona","URY","20/01/1977",-33,-56
"Guillermo Castelgrande","URY","23/06/1977",-33,-56
"Julio Giorgi","URY","19/08/1977",-33,-56
"Juan A. Rodriguez","URY","05/07/1977",-33,-56
"Carmelo Lopez","URY","04/09/1977",-33,-56
"Jaime Egorra","URY","02/02/1977",-33,-56
"Julio Maceira","URY","04/10/1977",-33,-56
"Carlos Dutra","URY","05/10/1977",-33,-56
"Carlos Caban","URY","20/01/1977",-33,-56
"Edison Errarte","URY","02/10/1977",-33,-56
"Severino Casella","URY","11/12/1977",-33,-56
"Humberto Sena","URY","05/01/1977",-33,-56
"Felix Rosales","URY","17/12/1977",-33,-56
"Mauric Hazan","PRY","19/09/1977",-23,-58
"Osvaldo Neves","PRY","25/04/1977",-23,-58
"Walter Gan","PRY","11/08/1977",-23,-58
"Nilton Gonzalves","PRY","03/06/1977",-23,-58
"Ivan Alves Pinto","PRY","18/04/1977",-23,-58
"Claudio Lopes da Silva","PRY","08/07/1977",-23,-58
"Jairo Lorenzo de Lima","PRY","27/04/1977",-23,-58
"Robver Felicio Rossi","PRY","26/11/1977",-23,-58
"Harioldo Nunez Mascarena","PRY","03/01/1977",-23,-58
"Juan Carlos Coelho","PRY","21/10/1977",-23,-58
"Hermany Severiano de Castro","PRY","16/06/1977",-23,-58
"João Carlos de Camargo","PRY","20/04/1977",-23,-58
"José Carlos de Miranda Correa","PRY","17/05/1977",-23,-58
"Carlos Jorge Fretes Davalos","PRY","06/03/1978",-23,-58
"Álvaro Gonçalves Pereira","PRT","01/02/1978",39.5,-8
"Mauricio Gammal","FRA","29/10/1978",46,2
"Guy Aurenche","FRA","12/04/1978",46,2
"Daniel Frederick Sutton","PRY","20/05/1978",-23,-58
"Leonel Brizola","VEN","22/03/1978",8,-66
"Leonel Brizola","VEN","22/03/1978",8,-66
"Mario Soares","VEN","22/03/1978",8,-66
"Mario Soares","VEN","22/03/1978",8,-66
"Bernt Carlsson","VEN","22/03/1978",8,-66
"Bernt Carlsson","VEN","22/03/1978",8,-66
"Volkmar Gabert","VEN","22/03/1978",8,-66
"Volkmar Gabert","VEN","22/03/1978",8,-66
"Karl Lindenberg","VEN","22/03/1978",8,-66
"Karl Lindenberg","VEN","22/03/1978",8,-66
"Kaj Laxen","VEN","22/03/1978",8,-66
"Kaj Laxen","VEN","22/03/1978",8,-66
"Ives Lebas","VEN","22/03/1978",8,-66
"Ives Lebas","VEN","22/03/1978",8,-66
"Thorvald Stoitenberg","VEN","22/03/1978",8,-66
"Thorvald Stoitenberg","VEN","22/03/1978",8,-66
"Rui Mateus","VEN","22/03/1978",8,-66
"Rui Mateus","VEN","22/03/1978",8,-66
"Obeye Diop","VEN","22/03/1978",8,-66
"Obeye Diop","VEN","22/03/1978",8,-66
"Celestino Arenal","VEN","22/03/1978",8,-66
"Celestino Arenal","VEN","22/03/1978",8,-66
"Gonzalo Barrios","VEN","22/03/1978",8,-66
"Gonzalo Barrios","VEN","22/03/1978",8,-66
"Rômulo Betancourt","VEN","22/03/1978",8,-66
"Rômulo Betancourt","VEN","22/03/1978",8,-66
"Alejandro Izaguirre","VEN","22/03/1978",8,-66
"Alejandro Izaguirre","VEN","22/03/1978",8,-66
"Enrique Tejera Paris","VEN","22/03/1978",8,-66
"Enrique Tejera Paris","VEN","22/03/1978",8,-66
"Carlos Andrés Perez Rodriguez","VEN","22/03/1978",8,-66
"Carlos Andrés Perez Rodriguez","VEN","22/03/1978",8,-66
"José Maria Crispim","FRA","29/03/1978",46,2
"Aldo Moro","ITA","03/10/1978",42.8333,12.8333
"Evil Gera","BRA","16/09/1978",-10,-55
"Jean William Perrin","BEL","28/06/1978",50.8333,4
"Lucien Rene Sans","MEX","27/08/1971",23,-102
